pair_id,pair_type,confidence,doc_a_id,doc_b_id,doc_id,folder_code,score,scenario_a,scenario_b,scenario,layout_a,layout_b,layout,items_a,items_b,ru_items,kk_items,mtime_delta_hours,earlier_mtime_doc,filename_lang_a,filename_lang_b,date_overlap,stem_similarity,kk_after_ru,relation,drift_score,source_language_hint
P809,separate_files,probable,533ef2be85c6,178bc814788f,,776add7f,0.697,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,478.5,178bc814788f,ru,ru,1.0,0.18,,,,unknown
P810,separate_files,weak,533ef2be85c6,d9d0e9127bc8,,mixed,0.478,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,757.5,d9d0e9127bc8,ru,ru,1.0,0.08,,,,unknown
P811,separate_files,weak,533ef2be85c6,bebf22cde596,,mixed,0.478,S_TRAVEL,S_TRAINING,,kk_only_content,kk_only_content,,5,5,,,1984.4,bebf22cde596,ru,ru,1.0,0.08,,,,unknown
P812,separate_files,weak,533ef2be85c6,bf1815a098ea,,mixed,0.478,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,1649.0,bf1815a098ea,ru,ru,1.0,0.08,,,,unknown
P813,separate_files,probable,10a0a6d21c0e,d07890a5782a,,776add7f,0.564,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,2092.2,10a0a6d21c0e,ru,ru,1.0,0.57,,,,unknown
P814,separate_files,probable,10a0a6d21c0e,40162b1cfc11,,776add7f,0.689,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,2260.6,10a0a6d21c0e,ru,translation_marker,1.0,0.1,,,,ru_first
P815,separate_files,probable,10a0a6d21c0e,f390e7283714,,776add7f,0.673,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,218.5,10a0a6d21c0e,ru,ru,1.0,0.11,,,,unknown
P816,separate_files,weak,10a0a6d21c0e,c02cb48dad50,,776add7f,0.403,S_TRAVEL,S_ACCOUNTING,,bilingual_ru_after_kk,kk_only_content,,10,4,,,31.6,10a0a6d21c0e,ru,ru,0.5,0.2,,,,unknown
P817,separate_files,weak,10a0a6d21c0e,94cf1fec0db3,,776add7f,0.49,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,6,,,1254.7,10a0a6d21c0e,ru,ru,1.0,0.38,,,,unknown
P818,separate_files,weak,10a0a6d21c0e,d3e7a06ab5e5,,776add7f,0.466,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,1535.5,10a0a6d21c0e,ru,ru,1.0,0.22,,,,unknown
P819,separate_files,weak,10a0a6d21c0e,b4617c5b85dc,,776add7f,0.422,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,2016.3,10a0a6d21c0e,ru,ru,1.0,0.08,,,,unknown
P820,separate_files,probable,10a0a6d21c0e,5765fb78e037,,776add7f,0.683,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,1535.5,10a0a6d21c0e,ru,kk,1.0,0.07,,,,ru_first
P821,separate_files,weak,10a0a6d21c0e,7157d3b5a9d4,,776add7f,0.399,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,2015.6,10a0a6d21c0e,ru,ru,1.0,0.0,,,,unknown
P822,separate_files,weak,10a0a6d21c0e,985c095290d0,,776add7f,0.403,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,2015.4,10a0a6d21c0e,ru,ru,1.0,0.0,,,,unknown
P823,separate_files,weak,10a0a6d21c0e,245e5f440df1,,776add7f,0.461,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,533.5,10a0a6d21c0e,ru,ru,1.0,0.18,,,,unknown
P824,separate_files,weak,10a0a6d21c0e,8743a2282b7a,,776add7f,0.425,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,1341.2,10a0a6d21c0e,ru,ru,1.0,0.12,,,,unknown
P825,separate_files,weak,10a0a6d21c0e,178bc814788f,,776add7f,0.465,S_TRAVEL,S_CLINICAL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,1538.1,10a0a6d21c0e,ru,ru,1.0,0.22,,,,unknown
P826,separate_files,weak,10a0a6d21c0e,8270f1e6031f,,mixed,0.507,S_TRAVEL,S_TRAINING,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,1920.6,10a0a6d21c0e,ru,ru,1.0,0.11,,,,unknown
P827,separate_files,weak,10a0a6d21c0e,6f34a6dde40b,,mixed,0.405,S_TRAVEL,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,2376.8,10a0a6d21c0e,ru,translation_marker,0.33,0.0,,,,ru_first
P828,separate_files,weak,d07890a5782a,40162b1cfc11,,776add7f,0.51,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,168.4,d07890a5782a,ru,translation_marker,1.0,0.0,,,,ru_first
P829,separate_files,weak,d07890a5782a,f390e7283714,,776add7f,0.417,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,1873.6,f390e7283714,ru,ru,1.0,0.0,,,,unknown
P830,separate_files,weak,d07890a5782a,94cf1fec0db3,,776add7f,0.524,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,6,,,837.4,94cf1fec0db3,ru,ru,1.0,0.43,,,,unknown
P831,separate_files,probable,d07890a5782a,d3e7a06ab5e5,,776add7f,0.692,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,556.7,d3e7a06ab5e5,ru,ru,1.0,0.25,,,,unknown
P832,separate_files,probable,d07890a5782a,b4617c5b85dc,,776add7f,0.674,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,75.9,b4617c5b85dc,ru,ru,1.0,0.08,,,,unknown
P833,separate_files,weak,d07890a5782a,5765fb78e037,,776add7f,0.504,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,556.6,5765fb78e037,ru,kk,1.0,0.07,,,,ru_first
P834,separate_files,probable,d07890a5782a,7157d3b5a9d4,,776add7f,0.65,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,76.6,7157d3b5a9d4,ru,ru,1.0,0.0,,,,unknown
P835,separate_files,probable,d07890a5782a,985c095290d0,,776add7f,0.654,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,76.7,985c095290d0,ru,ru,1.0,0.0,,,,unknown
P836,separate_files,probable,d07890a5782a,245e5f440df1,,776add7f,0.631,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1558.7,245e5f440df1,ru,ru,1.0,0.09,,,,unknown
P837,separate_files,probable,d07890a5782a,8743a2282b7a,,776add7f,0.636,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,751.0,8743a2282b7a,ru,ru,1.0,0.14,,,,unknown
P838,separate_files,probable,d07890a5782a,178bc814788f,,776add7f,0.69,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,554.1,178bc814788f,ru,ru,1.0,0.25,,,,unknown
P839,separate_files,weak,d07890a5782a,d9d0e9127bc8,,mixed,0.479,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,833.1,d9d0e9127bc8,ru,ru,1.0,0.0,,,,unknown
P840,separate_files,weak,d07890a5782a,bebf22cde596,,mixed,0.477,S_TRAVEL,S_TRAINING,,kk_only_content,kk_only_content,,5,5,,,2060.0,bebf22cde596,ru,ru,1.0,0.0,,,,unknown
P841,separate_files,weak,d07890a5782a,bf1815a098ea,,mixed,0.479,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,1724.6,bf1815a098ea,ru,ru,1.0,0.0,,,,unknown
P842,separate_files,high,40162b1cfc11,f390e7283714,,776add7f,0.876,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,2042.0,f390e7283714,translation_marker,ru,1.0,0.8,,,,kk_first
P843,separate_files,weak,40162b1cfc11,c02cb48dad50,,776add7f,0.436,S_TRAVEL,S_ACCOUNTING,,bilingual_ru_after_kk,kk_only_content,,10,4,,,2228.9,c02cb48dad50,translation_marker,ru,0.5,0.22,,,,kk_first
P844,separate_files,weak,40162b1cfc11,94cf1fec0db3,,776add7f,0.462,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,6,,,1005.8,94cf1fec0db3,translation_marker,ru,1.0,0.0,,,,kk_first
P845,separate_files,weak,40162b1cfc11,d3e7a06ab5e5,,776add7f,0.504,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,725.1,d3e7a06ab5e5,translation_marker,ru,1.0,0.11,,,,kk_first
P846,separate_files,weak,40162b1cfc11,b4617c5b85dc,,776add7f,0.5,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,244.3,b4617c5b85dc,translation_marker,ru,1.0,0.0,,,,kk_first
P847,separate_files,probable,40162b1cfc11,5765fb78e037,,776add7f,0.676,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,725.1,5765fb78e037,translation_marker,kk,1.0,0.0,,,,unknown
P848,separate_files,weak,40162b1cfc11,7157d3b5a9d4,,776add7f,0.519,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,245.0,7157d3b5a9d4,translation_marker,ru,1.0,0.09,,,,kk_first
P849,separate_files,weak,40162b1cfc11,985c095290d0,,776add7f,0.523,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,245.1,985c095290d0,translation_marker,ru,1.0,0.09,,,,kk_first
P850,separate_files,weak,40162b1cfc11,245e5f440df1,,776add7f,0.516,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,1727.1,245e5f440df1,translation_marker,ru,1.0,0.2,,,,kk_first
P851,separate_files,weak,40162b1cfc11,8743a2282b7a,,776add7f,0.459,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,919.4,8743a2282b7a,translation_marker,ru,1.0,0.0,,,,kk_first
P852,separate_files,weak,40162b1cfc11,178bc814788f,,776add7f,0.501,S_TRAVEL,S_CLINICAL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,722.5,178bc814788f,translation_marker,ru,1.0,0.11,,,,kk_first
P853,separate_files,weak,40162b1cfc11,8270f1e6031f,,mixed,0.541,S_TRAVEL,S_TRAINING,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,340.0,8270f1e6031f,translation_marker,ru,1.0,0.0,,,,kk_first
P854,separate_files,weak,40162b1cfc11,6f34a6dde40b,,mixed,0.384,S_TRAVEL,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,116.3,40162b1cfc11,translation_marker,translation_marker,0.33,0.0,,,,unknown
P855,separate_files,weak,40162b1cfc11,04d8fcd38744,,mixed,0.383,S_TRAVEL,S_PAID_SERVICES,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,3337.3,04d8fcd38744,translation_marker,ru,0.25,0.0,,,,kk_first
P856,separate_files,weak,f390e7283714,c02cb48dad50,,776add7f,0.423,S_TRAVEL,S_ACCOUNTING,,bilingual_ru_after_kk,kk_only_content,,10,4,,,186.9,c02cb48dad50,ru,ru,0.5,0.25,,,,unknown
P857,separate_files,weak,f390e7283714,94cf1fec0db3,,776add7f,0.417,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,6,,,1036.2,f390e7283714,ru,ru,1.0,0.0,,,,unknown
P858,separate_files,weak,f390e7283714,d3e7a06ab5e5,,776add7f,0.461,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,1316.9,f390e7283714,ru,ru,1.0,0.12,,,,unknown
P859,separate_files,weak,f390e7283714,b4617c5b85dc,,776add7f,0.42,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,1797.7,f390e7283714,ru,ru,1.0,0.0,,,,unknown
P860,separate_files,probable,f390e7283714,5765fb78e037,,776add7f,0.672,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,1317.0,f390e7283714,ru,kk,1.0,0.0,,,,ru_first
P861,separate_files,weak,f390e7283714,7157d3b5a9d4,,776add7f,0.442,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,1797.1,f390e7283714,ru,ru,1.0,0.1,,,,unknown
P862,separate_files,weak,f390e7283714,985c095290d0,,776add7f,0.466,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,1796.9,f390e7283714,ru,ru,1.0,0.1,,,,unknown
P863,separate_files,weak,f390e7283714,245e5f440df1,,776add7f,0.504,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,314.9,f390e7283714,ru,ru,1.0,0.22,,,,unknown
P864,separate_files,weak,f390e7283714,8743a2282b7a,,776add7f,0.413,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,1122.6,f390e7283714,ru,ru,1.0,0.0,,,,unknown
P865,separate_files,weak,f390e7283714,178bc814788f,,776add7f,0.458,S_TRAVEL,S_CLINICAL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,1319.5,f390e7283714,ru,ru,1.0,0.12,,,,unknown
P866,separate_files,weak,f390e7283714,8270f1e6031f,,mixed,0.461,S_TRAVEL,S_TRAINING,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,1702.1,f390e7283714,ru,ru,1.0,0.0,,,,unknown
P867,separate_files,weak,f390e7283714,6f34a6dde40b,,mixed,0.389,S_TRAVEL,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,2158.3,f390e7283714,ru,translation_marker,0.33,0.0,,,,ru_first
P868,separate_files,probable,c02cb48dad50,79093b1f4e79,,776add7f,0.673,S_ACCOUNTING,S_TRAINING,,kk_only_content,kk_only_content,,4,4,,,157.4,c02cb48dad50,ru,ru,1.0,0.09,,,,unknown
P869,separate_files,weak,c02cb48dad50,245e5f440df1,,776add7f,0.423,S_ACCOUNTING,S_TRAVEL,,kk_only_content,kk_only_content,,4,5,,,501.8,c02cb48dad50,ru,ru,0.5,0.3,,,,unknown
P870,separate_files,probable,c02cb48dad50,96c40cc11b61,,776add7f,0.599,S_ACCOUNTING,S_TRAVEL,,kk_only_content,kk_only_content,,4,4,,,1309.4,c02cb48dad50,ru,ru,1.0,0.0,,,,unknown
P871,separate_files,weak,c02cb48dad50,178bc814788f,,776add7f,0.39,S_ACCOUNTING,S_CLINICAL,,kk_only_content,kk_only_content,,4,5,,,1506.4,c02cb48dad50,ru,ru,0.5,0.22,,,,unknown
P872,separate_files,weak,c02cb48dad50,d9302c40d8da,,mixed,0.42,S_ACCOUNTING,S_DISCIPLINE,,kk_only_content,bilingual_interleaved,,4,4,,,2679.2,c02cb48dad50,ru,translation_marker,1.0,0.0,,,,ru_first
P873,separate_files,weak,94cf1fec0db3,d3e7a06ab5e5,,776add7f,0.509,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,6,5,,,280.7,94cf1fec0db3,ru,ru,1.0,0.25,,,,unknown
P874,separate_files,weak,94cf1fec0db3,b4617c5b85dc,,776add7f,0.428,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,6,5,,,761.5,94cf1fec0db3,ru,ru,1.0,0.08,,,,unknown
P875,separate_files,weak,94cf1fec0db3,5765fb78e037,,776add7f,0.507,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,6,10,,,280.8,94cf1fec0db3,ru,kk,1.0,0.07,,,,ru_first
P876,separate_files,weak,94cf1fec0db3,7157d3b5a9d4,,776add7f,0.403,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,6,5,,,760.9,94cf1fec0db3,ru,ru,1.0,0.0,,,,unknown
P877,separate_files,weak,94cf1fec0db3,985c095290d0,,776add7f,0.407,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,6,5,,,760.7,94cf1fec0db3,ru,ru,1.0,0.0,,,,unknown
P878,separate_files,weak,94cf1fec0db3,245e5f440df1,,776add7f,0.429,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,6,5,,,721.3,245e5f440df1,ru,ru,1.0,0.09,,,,unknown
P879,separate_files,probable,94cf1fec0db3,8743a2282b7a,,776add7f,0.554,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,6,5,,,86.4,94cf1fec0db3,ru,ru,1.0,0.33,,,,unknown
P880,separate_files,weak,94cf1fec0db3,178bc814788f,,776add7f,0.502,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,6,5,,,283.3,94cf1fec0db3,ru,ru,1.0,0.25,,,,unknown
P881,separate_files,weak,94cf1fec0db3,3cc0d8d70756,,mixed,0.397,S_TRAVEL,S_PROCUREMENT,,kk_only_content,bilingual_ru_after_kk,,6,6,,,261.5,94cf1fec0db3,ru,translation_marker,0.0,0.11,,,,ru_first
P882,separate_files,weak,94cf1fec0db3,8e89dc6dbbdd,,mixed,0.429,S_TRAVEL,S_PAID_SERVICES,,kk_only_content,bilingual_kk_after_ru,,6,6,,,1996.9,8e89dc6dbbdd,ru,translation_marker,0.5,0.0,,,,ru_first
P883,separate_files,weak,94cf1fec0db3,fe3d63488961,,mixed,0.397,S_TRAVEL,S_PAID_SERVICES,,kk_only_content,bilingual_ru_after_kk,,6,6,,,1222.8,fe3d63488961,ru,translation_marker,0.33,0.0,,,,ru_first
P884,separate_files,probable,d3e7a06ab5e5,b4617c5b85dc,,776add7f,0.682,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,480.8,d3e7a06ab5e5,ru,ru,1.0,0.18,,,,unknown
P885,separate_files,weak,d3e7a06ab5e5,79093b1f4e79,,776add7f,0.381,S_TRAVEL,S_TRAINING,,kk_only_content,kk_only_content,,5,4,,,1346.5,79093b1f4e79,ru,ru,0.5,0.22,,,,unknown
P886,separate_files,weak,d3e7a06ab5e5,5765fb78e037,,776add7f,0.541,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,0.1,d3e7a06ab5e5,ru,kk,1.0,0.07,,,,ru_first
P887,separate_files,probable,d3e7a06ab5e5,7157d3b5a9d4,,776add7f,0.683,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,480.1,d3e7a06ab5e5,ru,ru,1.0,0.2,,,,unknown
P888,separate_files,probable,d3e7a06ab5e5,985c095290d0,,776add7f,0.66,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,480.0,d3e7a06ab5e5,ru,ru,1.0,0.09,,,,unknown
P889,separate_files,probable,d3e7a06ab5e5,245e5f440df1,,776add7f,0.703,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1002.0,245e5f440df1,ru,ru,1.0,0.33,,,,unknown
P890,separate_files,probable,d3e7a06ab5e5,8743a2282b7a,,776add7f,0.685,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,194.3,8743a2282b7a,ru,ru,1.0,0.14,,,,unknown
P891,separate_files,high,d3e7a06ab5e5,178bc814788f,,776add7f,0.783,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,2.6,d3e7a06ab5e5,ru,ru,1.0,0.43,,,,unknown
P892,separate_files,weak,d3e7a06ab5e5,d9d0e9127bc8,,mixed,0.5,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,276.4,d9d0e9127bc8,ru,ru,1.0,0.0,,,,unknown
P893,separate_files,weak,d3e7a06ab5e5,bebf22cde596,,mixed,0.471,S_TRAVEL,S_TRAINING,,kk_only_content,kk_only_content,,5,5,,,1503.3,bebf22cde596,ru,ru,1.0,0.0,,,,unknown
P894,separate_files,weak,d3e7a06ab5e5,bf1815a098ea,,mixed,0.497,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,1167.9,bf1815a098ea,ru,ru,1.0,0.11,,,,unknown
P895,separate_files,weak,b4617c5b85dc,5765fb78e037,,776add7f,0.48,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,480.8,5765fb78e037,ru,kk,1.0,0.0,,,,ru_first
P896,separate_files,probable,b4617c5b85dc,7157d3b5a9d4,,776add7f,0.714,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,0.7,7157d3b5a9d4,ru,ru,1.0,0.15,,,,unknown
P897,separate_files,probable,b4617c5b85dc,985c095290d0,,776add7f,0.697,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,0.8,985c095290d0,ru,ru,1.0,0.07,,,,unknown
P898,separate_files,probable,b4617c5b85dc,245e5f440df1,,776add7f,0.668,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1482.8,245e5f440df1,ru,ru,1.0,0.15,,,,unknown
P899,separate_files,probable,b4617c5b85dc,8743a2282b7a,,776add7f,0.639,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,675.1,8743a2282b7a,ru,ru,1.0,0.1,,,,unknown
P900,separate_files,probable,b4617c5b85dc,178bc814788f,,776add7f,0.699,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,478.2,178bc814788f,ru,ru,1.0,0.18,,,,unknown
P901,separate_files,weak,b4617c5b85dc,d9d0e9127bc8,,mixed,0.481,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,757.2,d9d0e9127bc8,ru,ru,1.0,0.08,,,,unknown
P902,separate_files,weak,b4617c5b85dc,bebf22cde596,,mixed,0.481,S_TRAVEL,S_TRAINING,,kk_only_content,kk_only_content,,5,5,,,1984.1,bebf22cde596,ru,ru,1.0,0.08,,,,unknown
P903,separate_files,weak,b4617c5b85dc,bf1815a098ea,,mixed,0.46,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,1648.7,bf1815a098ea,ru,ru,1.0,0.0,,,,unknown
P904,separate_files,weak,79093b1f4e79,245e5f440df1,,776add7f,0.406,S_TRAINING,S_TRAVEL,,kk_only_content,kk_only_content,,4,5,,,344.5,79093b1f4e79,ru,ru,0.5,0.18,,,,unknown
P905,separate_files,probable,79093b1f4e79,96c40cc11b61,,776add7f,0.616,S_TRAINING,S_TRAVEL,,kk_only_content,kk_only_content,,4,4,,,1152.0,79093b1f4e79,ru,ru,1.0,0.0,,,,unknown
P906,separate_files,weak,79093b1f4e79,178bc814788f,,776add7f,0.392,S_TRAINING,S_CLINICAL,,kk_only_content,kk_only_content,,4,5,,,1349.1,79093b1f4e79,ru,ru,0.5,0.22,,,,unknown
P907,separate_files,weak,79093b1f4e79,d9302c40d8da,,mixed,0.423,S_TRAINING,S_DISCIPLINE,,kk_only_content,bilingual_interleaved,,4,4,,,2521.8,79093b1f4e79,ru,translation_marker,1.0,0.0,,,,ru_first
P908,separate_files,weak,5765fb78e037,7157d3b5a9d4,,776add7f,0.477,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,480.1,5765fb78e037,kk,ru,1.0,0.0,,,,kk_first
P909,separate_files,weak,5765fb78e037,985c095290d0,,776add7f,0.496,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,479.9,5765fb78e037,kk,ru,1.0,0.06,,,,kk_first
P910,separate_files,weak,5765fb78e037,245e5f440df1,,776add7f,0.463,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,1002.0,245e5f440df1,kk,ru,1.0,0.0,,,,kk_first
P911,separate_files,weak,5765fb78e037,8743a2282b7a,,776add7f,0.492,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,194.3,8743a2282b7a,kk,ru,1.0,0.0,,,,kk_first
P912,separate_files,weak,5765fb78e037,96c40cc11b61,,776add7f,0.41,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,4,,,194.5,96c40cc11b61,kk,ru,0.5,0.0,,,,kk_first
P913,separate_files,weak,5765fb78e037,178bc814788f,,776add7f,0.52,S_TRAVEL,S_CLINICAL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,2.5,5765fb78e037,kk,ru,1.0,0.0,,,,kk_first
P914,separate_files,weak,5765fb78e037,20d878c43745,,mixed,0.398,S_TRAVEL,S_TRAINING,,bilingual_ru_after_kk,kk_only_content,,10,8,,,195.2,20d878c43745,kk,ru,1.0,0.06,,,,kk_first
P915,separate_files,weak,5765fb78e037,8270f1e6031f,,mixed,0.541,S_TRAVEL,S_TRAINING,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,385.1,5765fb78e037,kk,ru,1.0,0.0,,,,kk_first
P916,separate_files,weak,5765fb78e037,6f34a6dde40b,,mixed,0.413,S_TRAVEL,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,841.3,5765fb78e037,kk,translation_marker,0.33,0.07,,,,unknown
P917,separate_files,weak,5765fb78e037,04d8fcd38744,,mixed,0.386,S_TRAVEL,S_PAID_SERVICES,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,2612.3,04d8fcd38744,kk,ru,0.25,0.0,,,,kk_first
P918,separate_files,high,7157d3b5a9d4,985c095290d0,,776add7f,0.776,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,0.2,985c095290d0,ru,ru,1.0,0.4,,,,unknown
P919,separate_files,probable,7157d3b5a9d4,245e5f440df1,,776add7f,0.668,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1482.1,245e5f440df1,ru,ru,1.0,0.17,,,,unknown
P920,separate_files,probable,7157d3b5a9d4,8743a2282b7a,,776add7f,0.61,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,674.4,8743a2282b7a,ru,ru,1.0,0.0,,,,unknown
P921,separate_files,probable,7157d3b5a9d4,178bc814788f,,776add7f,0.701,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,477.5,178bc814788f,ru,ru,1.0,0.2,,,,unknown
P922,separate_files,weak,7157d3b5a9d4,d9d0e9127bc8,,mixed,0.457,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,756.5,d9d0e9127bc8,ru,ru,1.0,0.0,,,,unknown
P923,separate_files,weak,7157d3b5a9d4,bebf22cde596,,mixed,0.458,S_TRAVEL,S_TRAINING,,kk_only_content,kk_only_content,,5,5,,,1983.4,bebf22cde596,ru,ru,1.0,0.0,,,,unknown
P924,separate_files,weak,7157d3b5a9d4,bf1815a098ea,,mixed,0.479,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,1648.1,bf1815a098ea,ru,ru,1.0,0.09,,,,unknown
